category	size_bytes	sha256	path
source	11896	5ffd815d50bcdca1b84bc6c6e3aa2a75b0719a8f49219cbbd6cfc1a3eaea272e	src/renderer/src/components/right-sidebar/FileExplorerRow.actions.test.tsx
source	10678	bfd02b9e000a743afeaa8e601c11208ce08c70c1294471f3b9836658426acaf7	src/renderer/src/components/right-sidebar/FileExplorerRow.tsx
source	9996	5f85dc3e9a7fa36a1d77384e0414c9281a13fabd8e30a98b3af3882873b2319a	src/renderer/src/components/right-sidebar/FileExplorerToolbar.test.tsx
source	5888	76a25d9bbd0604196d899ed1c37954d45c906dba48fc9e4921599070d7a2271a	src/renderer/src/components/right-sidebar/FileExplorerToolbar.tsx
source	1301	19d71b60ecb662b9d2f2103944b060969b4b320af7ba51f06d67c275f3a08b24	src/renderer/src/components/right-sidebar/FileExplorerTreeStatus.tsx
source	1673	8332f7e34c34c531c2ec9d11d9349447f157eb8f87f1750587617714eaaf584b	src/renderer/src/components/right-sidebar/FileExplorerViewSwitch.test.tsx
source	2436	b9010a1d2498f7a2f23251479e2c9a1292db6f71c2c3c524799b25aaad55baa8	src/renderer/src/components/right-sidebar/FileExplorerViewSwitch.tsx
source	9423	d97f65964f51e143182b1d6435b3920ae1c817ded071a9659c862696b7dc97c2	src/renderer/src/components/right-sidebar/FileExplorerVirtualRows.row-handlers.test.tsx
source	11118	a5204d2853350d6aa32d3075a75f934bbc8144ba09a665e06f437595b162d5bf	src/renderer/src/components/right-sidebar/FileExplorerVirtualRows.tsx
source	3130	8c31a3deabc1140a2654db1a5bcc74c612943d9a3af15c2d8bd8c30f94c73ba1	src/renderer/src/components/right-sidebar/FileExplorerVirtualRowsAddProject.test.tsx
source	16055	286d04231b3749c8cee58d2593900fa7a05cb971e639d9f56b38263734faae21	src/renderer/src/components/right-sidebar/FolderWorkspacePrChecksPanel.test.tsx
source	11645	27a9d50dced9350620da87ef41f93762bc1055a879c25bacf4494f5f637db3a0	src/renderer/src/components/right-sidebar/FolderWorkspacePrChecksPanel.tsx
source	6628	9fe84b69b1ee2bcf20d769514dc8777219f4433f6cc14ccd8e1c3c491878500d	src/renderer/src/components/right-sidebar/FolderWorkspacePrChecksRow.test.tsx
source	6119	922513fa2c7372abbf73d0596f570bc7264624c3bb7bcf919aabc61f64d81c14	src/renderer/src/components/right-sidebar/FolderWorkspacePrChecksRow.tsx
source	12518	d70f4ec604051638dd90d70aad0ac6b9fe87c56e1e4682792b895b69619c9c5f	src/renderer/src/components/right-sidebar/FolderWorkspaceWorktreesPanel.test.tsx
source	6508	cb2d817c2fd4c176e1f8e6293e5b826e504a0538d7e5078dfbed452b372d75b9	src/renderer/src/components/right-sidebar/FolderWorkspaceWorktreesPanel.tsx
source	3210	5db76dad5cdd98e9941d7bb7176daf0272831483ccf405093cc9ad05f17552c3	src/renderer/src/components/right-sidebar/GitHistoryPanel.test.tsx
source	3205	ef598cb99b8341d74684a4b2bb6eb1f66f84c1cb438fc840555541cca37ed79e	src/renderer/src/components/right-sidebar/GitHubPRStackMap.test.tsx
source	6275	79f6ff4e7bde6af229853604110d59e7b8c6863f2ea1bc88c34159849b0cedfd	src/renderer/src/components/right-sidebar/GitHubPRStackMap.tsx
source	2522	ed6268cc621069bb273ea523715bb51ccfb07c11fe1a7878f156894801045e1c	src/renderer/src/components/right-sidebar/HostedReviewActions.draft.test.tsx
source	13034	861ec08a4eb33e7f0c256c3a999bb08f2f2c0fe1b996ba1f5030fb260053489d	src/renderer/src/components/right-sidebar/HostedReviewActions.tsx
source	5896	b67b4321104a45ff206b03f3e030a69bd53d558081b7a6815d9902b2cb43890c	src/renderer/src/components/right-sidebar/HostedReviewStateActions.tsx
source	11820	a9828f5c3b137117a0ba50e370bcf24243240853947e7b2dd028ddc0548460bf	src/renderer/src/components/right-sidebar/PluginPanel.test.tsx
source	8030	06be2001629cea2013dbc9332b3bfecae0c6900913cc51065d5231c0be6db5b7	src/renderer/src/components/right-sidebar/PluginPanel.tsx
source	22772	d71802d501185cc38208037469fbc3c89215696d961d0ccd6e6abc6a4cfb7f47	src/renderer/src/components/right-sidebar/PortsPanel.test.tsx
source	771	fbdad50e7be1b49ff80f288ae9841c39e30ca71bc4f69c6b5840fd7f4f43df9a	src/renderer/src/components/right-sidebar/PortsPanel.tsx
source	16688	b80189f85a8b15afb49b6bd24de44efa518bdc2c76a8f7aef19de12749d8ab60	src/renderer/src/components/right-sidebar/PullRequestComposer.generate-tooltip.test.tsx
source	2229	2f0a10e63ada6cb711278249b7d1c3183f94e4ec7983f9bd07ba358b0339cfac	src/renderer/src/components/right-sidebar/SearchFilters.tsx
source	3165	acaa4bba70d0c820ff4125713beac0b9062beaa72249834f19ddc126856bfc36	src/renderer/src/components/right-sidebar/SearchQueryRow.tsx
source	2424	74aac5808abb3378f46a058dd09940cf328ae361ffbdda5be96d7234ad2d8a1c	src/renderer/src/components/right-sidebar/SearchResultItems.test.tsx
source	7870	74f0ba7ec01d4e52a854a6eeec08410136739f0803975c4d528090f967e637c2	src/renderer/src/components/right-sidebar/SearchResultItems.tsx
source	4758	02eaf903a49d76e737f2a3ed7da57a2afde0bb729f05560a6f5ccf7f8d1eaa25	src/renderer/src/components/right-sidebar/SearchResultsPane.tsx
source	1917	8a27e1e272a216bb492ccb01627011d402f3b3871a692db5a600e7059d0119d4	src/renderer/src/components/right-sidebar/SessionRowTrailingActions.test.tsx
source	11445	4aee399291e9c42818fd04f9304a42d5e117c74ca5c2b99747a9cbe5371d9f37	src/renderer/src/components/right-sidebar/SessionRowTrailingActions.tsx
source	11388	db27ec8815bb767ebe08012a288cbba311585693df7724f87c70ff2d5e33e4a2	src/renderer/src/components/right-sidebar/SourceControl.branch-line-total.test.tsx
source	7049	2f67315d29df22367f66bb3d943c9523036a448984aa74606aebaa5dc3c0d2e7	src/renderer/src/components/right-sidebar/SourceControl.commit-drafts.test.ts
source	4172	037265dfd035699c12691177f64b4f3279e4f2bbec1740d4d813c7a5027d73ee	src/renderer/src/components/right-sidebar/SourceControl.commit-failure-recovery.test.ts
source	4613	ee2a19bb1b3e2f234065456da7060f0033c40c5d9ffb8162422b1ad0707ba82e	src/renderer/src/components/right-sidebar/SourceControl.commit-generation-records.test.ts
source	15297	98e08b1335708f8cf52d3d2f194df5455d6dc147d163834eef1499975b5cfc10	src/renderer/src/components/right-sidebar/SourceControl.compare-summary.test.ts
source	4306	cae3e30cb1e158c82410bc01d5fd08e3d8792eec1bf45e2619526a3d7fed2fd1	src/renderer/src/components/right-sidebar/SourceControl.host-context-boundary.test.ts
source	5519	9363c69f8955d74c51de652b75f9b5444e18ccef299c90e20cc375a92c59f125	src/renderer/src/components/right-sidebar/SourceControl.hosted-review-header-link.test.tsx
source	12028	6443f1afcf41cb955377a6e21b6bbeec9a1bd6766c92a6f6dbb0969aba502eb1	src/renderer/src/components/right-sidebar/SourceControl.open-file-highlight.test.tsx
source	11331	fd3e6b5a8baac5dcaf5e1f8321a30e97a2499d5d26f80e7d3079839cad4a8c89	src/renderer/src/components/right-sidebar/SourceControl.pr-generation-records.test.ts
source	16876	193c3c91cc5034d27b073cde6eb2ec7dda104098e7030031082a2ecf149413bb	src/renderer/src/components/right-sidebar/SourceControl.preview-open.test.tsx
source	1641	1066fabf357c88713451fc38caa8e9bcd109150d0f651e0a0c9078700f4afe02	src/renderer/src/components/right-sidebar/SourceControl.push-failure-recovery.test.ts
source	2965	5951480445cb1dfd77e9ff05464519356086a291d96f9f7673813fd57c497607	src/renderer/src/components/right-sidebar/SourceControl.remote-action-errors.test.ts
source	2291	38d39d8a17abffb58f914cc5b09d66a5928965a0feeb97df5e05bf27b2dd7d61	src/renderer/src/components/right-sidebar/SourceControl.resolve-conflicts-prompt.test.ts
source	2202	1e843522b6ab1cf2b0965bafd8ddb108b5ae50100afd567da92789d7927d4405	src/renderer/src/components/right-sidebar/SourceControl.tsx
source	13847	07fdf9f37502a8f3b9ecb9bb59ae780c00002e88d67accb62979fc4f2e3ceacd	src/renderer/src/components/right-sidebar/SourceControl.virtual-file-list.test.tsx
source	11924	2674510ad36f2fd1027d80a9f02dffefdd7b64b5474d5d97e9ff2aa029a111f3	src/renderer/src/components/right-sidebar/SourceControlAgentActionDialog.test.tsx
source	4821	2cf7b3768bbb7486634c31abcd2ea3b6902bfa978cfa9345e0444c678a0c9de2	src/renderer/src/components/right-sidebar/SourceControlAgentActionDialog.tsx
source	5443	c6ff32024162efbf4eef2eaa702dca10f682c73bf86addd4488a1ff0b8a75b06	src/renderer/src/components/right-sidebar/SourceControlAgentActionDialogForm.test.tsx
source	16287	8d0e3366a8bbe6ab6986f2c366a657886ccad3753753b9ed47b9571010bcdf20	src/renderer/src/components/right-sidebar/SourceControlAgentActionDialogForm.tsx
source	1723	bb7da445ee884eba64edb89d158e61dcc0e4816092414bacab9119c246ee2f66	src/renderer/src/components/right-sidebar/SourceControlTextGenerationDefaults.ts
source	12316	7fa3522b7a27eb83651a97d309c2d8bf2b79f56e341e79751495661e701d7d0b	src/renderer/src/components/right-sidebar/SourceControlTextGenerationDialog.test.ts
source	6334	9fe9edcedaa2b660f88c34d46ae91bb52e8c0931bebbc3918281b579b55d54c0	src/renderer/src/components/right-sidebar/active-checks-status.test.ts
source	4431	6efaf3335f6568e57ebec0809f94354cf10f9ec7969ca40349fe061be3fc23a8	src/renderer/src/components/right-sidebar/active-checks-status.ts
source	1317	75c3767fd708846735464a0e9e44411913f8dd3421dd2fb764b35329da412bb2	src/renderer/src/components/right-sidebar/activity-bar-buttons.test.tsx
source	6248	d84847624bb464d6ab4aeb9f4f21f9285080c008e4d430ade94fa8713de805ee	src/renderer/src/components/right-sidebar/activity-bar-buttons.tsx
source	1356	6e428f8f501e389cca72cbb955ede7e0de2b2bf18381c4e2d18acd0e1c96e140	src/renderer/src/components/right-sidebar/activity-bar-overflow.test.ts
source	1231	d307463a1a941b38937db801a5a79da0c7614a3fcb684ea5e2d7355dcd5c597b	src/renderer/src/components/right-sidebar/activity-bar-overflow.ts
source	1256	75a17d4ffc9a8a67611f37764537a7c81dbfe417d5e6705bf0a85fdbe2e0cbe3	src/renderer/src/components/right-sidebar/activity-bar-position-menu.tsx
source	838	2a66d2a4d83788c0a7906d12dc8fcbb465981dd31e39eaccb557ee015c81fd01	src/renderer/src/components/right-sidebar/agent-session-history-icon.tsx
source	4283	a5a04faccfc8e85f4933e2fab10e809608a5895bbc43b66e65426ea3515ff157	src/renderer/src/components/right-sidebar/ai-vault-first-prompt-card.test.tsx
source	9685	ce63dc91d35ef6d3d47c50b4e6c3fe1c1d24c6f1e32f366c08614f51317e6555	src/renderer/src/components/right-sidebar/ai-vault-first-prompt-card.tsx
source	6827	ed261b37b43381a452c249857ba9ea3b914e1c2cecd2fd700a506b1596dc6fb3	src/renderer/src/components/right-sidebar/ai-vault-host-scope.test.ts
source	5079	6477fcd63a6eb7752a1ae623752bac23acc9b2a6ce1bc8f272f47aec5f553951	src/renderer/src/components/right-sidebar/ai-vault-host-scope.ts
source	3399	de9081d589570443ecdb21c175394343151164277a0546a862a79500dc27b8f1	src/renderer/src/components/right-sidebar/ai-vault-original-pane-actions.ts
source	8277	dd8e4efae79432895e6477a8c85d7563635c38616ee29b0345ecb0eef1a99f40	src/renderer/src/components/right-sidebar/ai-vault-original-pane-index.test.ts
source	6129	5827a9820487e5808e2e84bcfecb149fd2881f883223e0caf16b367861805d09	src/renderer/src/components/right-sidebar/ai-vault-original-pane-index.ts
source	7445	a8e8d9f92a695684bb3420e53c13dd357e28df4629981897cec7f87f144ee593	src/renderer/src/components/right-sidebar/ai-vault-original-pane.test.ts
source	8610	d0004fd5d6ee3cc461d63814046415c4dc5084513dc00114f601bb331e433ef5	src/renderer/src/components/right-sidebar/ai-vault-original-pane.ts
source	1251	e68465befb3b548df9ab236d22e9a753fc5565c8059850c9d3a00c4fb5f9818e	src/renderer/src/components/right-sidebar/ai-vault-project-key.ts
source	5791	488131e1a23e1e88300b643375a0ebfa904c22e919389b26337477506bc2971e	src/renderer/src/components/right-sidebar/ai-vault-scan-issue-state.test.ts
source	1872	27c8adf9bb6091db2af303714383137909eafe097e33a8352b28a0f62976e430	src/renderer/src/components/right-sidebar/ai-vault-scan-issue-state.ts
source	7411	ccd2825ab33f8b01c79e07e37ec7ada69ab443aec4441b5dc10b3c83637bdff4	src/renderer/src/components/right-sidebar/ai-vault-scope-paths.test.ts
source	6714	e19cd5114723270a5031e73b76da4f48cd77c7870694579f9ba7de68b8e58eca	src/renderer/src/components/right-sidebar/ai-vault-scope-paths.ts
source	3979	acfb415abc374eaa46192acf9685cafaeff7b5f81561b3b2c526f31b0a4b393c	src/renderer/src/components/right-sidebar/ai-vault-scope-state.test.ts
source	2170	739043aa7a3d29c4b4b811f399b766d710b7426d55031394da3455da568110f6	src/renderer/src/components/right-sidebar/ai-vault-scope-state.ts
source	3009	7cc92202b8e3593075f0ef2759295ab658a7cbe772cf5fabeb1e591f6c1989be	src/renderer/src/components/right-sidebar/ai-vault-session-continuation.test.ts
source	1854	88d8cd91414ac2a0a0d9901dcfce0600bfb0a38ab80f4f67d242a81345445ca0	src/renderer/src/components/right-sidebar/ai-vault-session-continuation.ts
source	2604	4ea339351800f4cf8733055ef8539444c1dec23a3ad7b5ed22220663e3817cf5	src/renderer/src/components/right-sidebar/ai-vault-session-deletability.test.ts
source	1916	6b1c91835c107357758d26ab7ebfff5ce995c4e065fd31730c025d79c490e8be	src/renderer/src/components/right-sidebar/ai-vault-session-deletability.ts
source	2529	c451d4800009d817b4fbf5b758bf1aae57772827c3d43f0fd9506855d6b502e1	src/renderer/src/components/right-sidebar/ai-vault-session-delete-action.ts
source	5812	80a7f5acb55300adf735a83b4ed83a21b376d871e7d18462fff604b2ee682c01	src/renderer/src/components/right-sidebar/ai-vault-session-display.test.ts
source	519	e26efe6d52b955d62d31ce2b2a9c88399a7202c2d1f1d42cab9bd4c030650c40	src/renderer/src/components/right-sidebar/ai-vault-session-display.ts
source	21632	b0e23a57f4c28576802a8388187d2f62d7972b2b315bec1b048ded7ecedd39f1	src/renderer/src/components/right-sidebar/ai-vault-session-filters.test.ts
source	722	803693552e9ff8e01ca36bcef5c35b6ee9489a419c302e94b38c945ad150f0db	src/renderer/src/components/right-sidebar/ai-vault-session-filters.ts
source	5365	789ec1c7c16fe0705856f3c091120d78dba5bfb165c20f2f42a349bed3a6841e	src/renderer/src/components/right-sidebar/ai-vault-session-identity.test.ts
source	2012	4c4607fa85accad582d1fd640cb8f45a6a414cf39330e18741ed31837a3e86de	src/renderer/src/components/right-sidebar/ai-vault-session-identity.ts
source	8687	6acd467b4272599a98fc0417e7abb3432372c55276a9d7f8036cbff85d5d21f1	src/renderer/src/components/right-sidebar/ai-vault-session-launch-actions.ts
source	3097	957cb1f8927a1486f6e481e3b5461ffbe82326a8a3449375d58c1a6aafaa8b36	src/renderer/src/components/right-sidebar/ai-vault-session-launch-target.ts
source	459	82189eb1f2dd7f13afd7381e78cc3c63b5fed3fa1a3ea86ba677b0afe1477487	src/renderer/src/components/right-sidebar/ai-vault-session-limit.ts
source	5463	fea987d3626b796a36342d903f3823ae5fd50504d58c97bc072df4e2b086cd46	src/renderer/src/components/right-sidebar/ai-vault-session-log-open.test.ts
source	5722	f207298e19840ffbc52d4b56372c4f70dcd4d1e5194ca9092e7e80fb62c5009c	src/renderer/src/components/right-sidebar/ai-vault-session-log-open.ts
source	2022	9415a0a5e99b29edeea8946e1d9168e175933ce312f7551929228f91460a30c9	src/renderer/src/components/right-sidebar/ai-vault-session-path-actions.test.ts
source	1499	20180120e8b7004924b141188404c98586a46600cd1c3702bc227b8e877c4ac4	src/renderer/src/components/right-sidebar/ai-vault-session-path-actions.ts
source	24149	d96d21fce544d5d3ec90316edcddb663e7cdcc3463a27ad82d9fba81171bac15	src/renderer/src/components/right-sidebar/ai-vault-session-projects.test.ts
source	9871	c119e58ed73c56d74f5feca56ac4eaa34981230a8f8146253a4a2ef54c7ef276	src/renderer/src/components/right-sidebar/ai-vault-session-projects.ts
source	2105	33a1442ec1f94ef743c56cf45dcaf89dba23d55850e547e33d7fb57c7f2e9d0c	src/renderer/src/components/right-sidebar/ai-vault-session-publication-gate.test.ts
source	1225	59c82d68725e12e26fa1294938cf6cdccb4e8e9070acba0dc18f67bc6c7a5829	src/renderer/src/components/right-sidebar/ai-vault-session-publication-gate.ts
source	26987	292ffa2bb64bcb819478dfd21ddb82561efb9b9fa0e9fbbd0b5274cc6ec4a156	src/renderer/src/components/right-sidebar/ai-vault-session-refresh.test.ts
source	15239	ac36d9f5c5f70caedc3a425c6663ee8b89f4a1685849eee0ec60f5b9d5cc1409	src/renderer/src/components/right-sidebar/ai-vault-session-refresh.ts
source	2428	5f5a32b0d1e66ae25ed7066407fe233d57c47ac1310fae2797cdb75c92bad722	src/renderer/src/components/right-sidebar/ai-vault-session-result-cache.ts
source	4776	04fd5a51e166b327fa413a6393b8c28cff99b64c1050b6a1a33f5bd28139e180	src/renderer/src/components/right-sidebar/ai-vault-session-resume-in-chat-launch.test.ts
source	3770	09adff847d955e0fb6e43db3ad56563d67fc1550b35f89c3fb89801a22afc806	src/renderer/src/components/right-sidebar/ai-vault-session-resume-in-chat-launch.ts
source	2238	54c870baa6fe152fe815cc8550be950aba8048add0cf33c1d9d7ce32308d4954	src/renderer/src/components/right-sidebar/ai-vault-session-resume-in-chat-workspace.ts
source	5751	c28550296a4a1c503bd07610e5e19758acdf5dcd94813f9becb509ca6b67be29	src/renderer/src/components/right-sidebar/ai-vault-session-resume-in-chat.test.ts
source	4114	48375d1d46d39f2317201f9fd39057390584255974317f54108f9210c30cbe35	src/renderer/src/components/right-sidebar/ai-vault-session-resume-in-chat.ts
source	19136	3265ef6078aee88f5368b21a5c2a958db09386c8cd992c1e5087eb1d257d719e	src/renderer/src/components/right-sidebar/ai-vault-session-resume.test.ts
source	8106	856f13b461ad063f7739daad6427a07bc9d65d3509e6b46f00fdd81ab7ffd78a	src/renderer/src/components/right-sidebar/ai-vault-session-resume.ts
source	6384	07c8fb72d208a92b6ea850f0a14dd13c9cc25635f2b56b4063a2ee732577e2b6	src/renderer/src/components/right-sidebar/ai-vault-session-row-display.tsx
source	2006	36df6c01c0134f2f495bc9a3eb1267a2fc136899a0e699e41e458492532639c8	src/renderer/src/components/right-sidebar/ai-vault-session-time.tsx
source	4009	53d9eed1fdb047550917dc670a40325c8e9b40fdd5ee2d116bdf5bfcf4236488	src/renderer/src/components/right-sidebar/ai-vault-session-worktree-affordances.ts
source	10274	10ae912be3299a3a51a04615c514f1cec62b31a583e6488cc8045719593e09e4	src/renderer/src/components/right-sidebar/ai-vault-session-worktree-map.test.tsx
source	10350	fe791b42a07755458aae84ba9730720f64f291d9709ac8e5fa4509c682025fde	src/renderer/src/components/right-sidebar/ai-vault-session-worktree.test.ts
source	8725	8c770d00013b68b2cff8bac98f30a882c0f8ab5ef3f02e707d33569be09fd662	src/renderer/src/components/right-sidebar/ai-vault-session-worktree.ts
source	1391	c459312ed0bd3105e80ab951f5d80747c7b4f4d27830cfd870ccf7737ed3f8c9	src/renderer/src/components/right-sidebar/ai-vault-subagent-expansion.tsx
source	2461	5075e6dbe1d6b0cc4599552f1784cc5107b81d0388c44888af3615b05eb29716	src/renderer/src/components/right-sidebar/ai-vault-view-defaults.test.ts
source	1350	21901438b313d028c6ac824237f8f7698d9af849732a0ec7ad72b94310b0c80e	src/renderer/src/components/right-sidebar/ai-vault-view-defaults.ts
source	4491	5e1b51174534c155d07cb36240d53152dcc1d72ba4555cc7ae64ee3f173e6d94	src/renderer/src/components/right-sidebar/ai-vault-view-options-persistence.test.ts
source	3632	a069fd7e4f4335071d758164e5363441410a997cbd0326a15aec8313c9698900	src/renderer/src/components/right-sidebar/ai-vault-view-options-persistence.ts
source	1333	44db6d434db04ac884eab58131feb9030ae0dd2eb3f848e682d7def7771c0e57	src/renderer/src/components/right-sidebar/ai-vault-virtual-rows.ts
source	1793	f475e22466a7492ad61fdba44635d9d8cb4d3f96248df1116ade4efd59d912aa	src/renderer/src/components/right-sidebar/branch-line-total-request-gate.test.ts
source	1064	77d54850913c33db266e60908caad6e9ba63dd7b605c35a375d68dacc1295a33	src/renderer/src/components/right-sidebar/branch-line-total-request-gate.ts
source	2249	76199b1fa9d5fa3a78f3daea110b093d21d05109b92e1b4de7171664f2402ec6	src/renderer/src/components/right-sidebar/buildSourceControlAgentDeliveryPlan.ts
source	390	70f5ad640415c046f3dc77fc9f74608fa517432be89f08befdf0787b941caee4	src/renderer/src/components/right-sidebar/check-details-resize.test.ts
source	1648	1905218bc40c2607ebb18ffdab0cf8d3bf25e524b11e1d64833a776195511f3c	src/renderer/src/components/right-sidebar/check-details-resize.ts
source	4183	da947a48659ff3aa13d73c10425a38198375a1e52afece65a5fdb995a84a75d4	src/renderer/src/components/right-sidebar/check-job-log-tail.tsx
source	3706	e31884b18b095ce3e392b444650d640133d2c2dae20ed63db37531db7e2a426c	src/renderer/src/components/right-sidebar/checks-entry-refresh.test.ts
source	1577	a40600c544486a3d19b9fd505a32c8c69ddc0676e6aae08e20f74d463868b340	src/renderer/src/components/right-sidebar/checks-entry-refresh.ts
source	16948	25846d9fd49d6ec3b01f07f38c39e08716796a360199e908459c8e6d67d1e56a	src/renderer/src/components/right-sidebar/checks-list-expanded-details.test.tsx
source	2878	0b89279ab9a4159143bccabf3ee9b4275b2d1b645ffc58e15ef27c638761040c	src/renderer/src/components/right-sidebar/checks-panel-async-result-key.test.ts
source	1038	8aa4a08192ec5c8c4d3eabfe0fecd28c5132e8cefc4fa444d5636d8802390ef2	src/renderer/src/components/right-sidebar/checks-panel-async-result-key.ts
source	7774	3eda07ca8136297dda32341608efdbffa30f0152715092fb32ae589209dbbcbd	src/renderer/src/components/right-sidebar/checks-panel-blocker-copy.ts
source	17142	fdb91d5580e169d1b4117da8eea6451a8fada42d8877eadb64ef0f4bb7785cb7	src/renderer/src/components/right-sidebar/checks-panel-content.test.tsx
source	11983	a2ae05fc40f13c4d0b341b515ee411c3b091db9ca17a2de088aaf57b9f5f49f7	src/renderer/src/components/right-sidebar/checks-panel-empty-state.test.ts
source	9982	ac9851110e7ca8d402781956667c7fec4dc60d6b441fc07784e06a61305e816b	src/renderer/src/components/right-sidebar/checks-panel-empty-state.ts
source	9750	cf9efe033ced5495ecf80c11155e80640ef27fe078986e0188b434de328250ee	src/renderer/src/components/right-sidebar/checks-panel-git-status-snapshot.test.ts
source	6590	bcea9bec7fe11a925cb7424966846d69e8e2fde833b81751f2dfe5fea99fda95	src/renderer/src/components/right-sidebar/checks-panel-git-status-snapshot.ts
source	5350	c02063c1d9abd3a2e3aa293582979e8d113062133717fdc11573a87efac8c4e7	src/renderer/src/components/right-sidebar/checks-panel-hosted-review-click-routing.test.ts
source	2149	d140ace47cae3b4b602ffbd3b0c8d63fcb08d3a4771a376bd3cbf7bcd623b759	src/renderer/src/components/right-sidebar/checks-panel-hosted-review-click-routing.ts
source	2235	f38f2c72dfb419defb0c61005931fbbf2ad483f70fbae4fc70cc116d4626950b	src/renderer/src/components/right-sidebar/checks-panel-pr-refresh-breadcrumb.test.ts
source	3334	3e2610b0be00951d9015a0b473fab277730d9c6df70e9b80826d9364a863acdc	src/renderer/src/components/right-sidebar/checks-panel-pr-refresh-breadcrumb.ts
source	4340	6fb7e46bcbad13b7f020fe9761a1e374082cf46508c9708662d58bd26f0280e2	src/renderer/src/components/right-sidebar/checks-panel-pr-refresh-request.test.ts
source	2882	ee9f677f2694e427c8249819e674d1717449c4579f4335da679caf1f88f609af	src/renderer/src/components/right-sidebar/checks-panel-pr-refresh-request.ts
source	10143	c5539f416c86305309a9637340b8cb68c7ca23e6f1d9cb5e2f87f8a535a71c53	src/renderer/src/components/right-sidebar/checks-panel-review-copy.ts
source	12031	a72a206854724bd9061c086a4b5afdc2b15cdb239b0dd26a63bfb0b63e14885c	src/renderer/src/components/right-sidebar/checks-panel-review-creation.test.ts
source	7348	b60e98c252801b6e4f4c1bc32d7bc03700295037bdf56ef38b6e2d9fa63e5c37	src/renderer/src/components/right-sidebar/checks-panel-review-creation.ts
source	4437	0a9e93e42b6a43c33934095af1213ef5be3f9a149a5347df9c3bb46660fb7624	src/renderer/src/components/right-sidebar/checks-panel-review-lookup-authority.test.ts
source	4808	6f1b57feae0facd0a3010c0d245949c43b1fb74dca23cc3abd955375ecd3ee10	src/renderer/src/components/right-sidebar/checks-panel-review-lookup-authority.ts
source	5391	921a8b726b1358400467aa41a38c6cc804316a347bfd16ca502ed59d207e0e89	src/renderer/src/components/right-sidebar/checks-panel-review-state-model.ts
source	5337	415bc2bbf35f9613496287346ca677b46017f65e308a7ddaba6d0f413af2f9cd	src/renderer/src/components/right-sidebar/checks-panel-review.test.ts
source	1839	7cf6fafa626e89b7456258dd38b077b45155f25a41d5a0943d1d1f1713955893	src/renderer/src/components/right-sidebar/checks-panel-review.ts
source	5795	ee523218019874e2602060952bced473b222e0c3b0ef7999af4df5735c63b995	src/renderer/src/components/right-sidebar/checks-panel-terminal-worktree.test.ts
source	4435	f0e259048564930463ac5b6cef01a7535d724484788464d6a60d00b0a230df98	src/renderer/src/components/right-sidebar/checks-panel-terminal-worktree.ts
source	555	d84619702d3c9461bc4671b290d92bdf8f6ab0b3d5a5f4fb67873a7b20546066	src/renderer/src/components/right-sidebar/checks-panel-updated-at-metadata.tsx
source	3340	c4d5b1242d7efa9b38d6251e831b4a2f08221f500bc6331b4185bedc385379d9	src/renderer/src/components/right-sidebar/checks-panel/active-content-props.ts
source	14506	4a7d872bdef8647294394c8efe6ccd35d013e7270f1aef2a64705533b9604a4d	src/renderer/src/components/right-sidebar/checks-panel/active-content.tsx
source	1406	7b3baa207344272de1afd4d2da3c5ee81316c1af2f73b34184e02c050da27576	src/renderer/src/components/right-sidebar/checks-panel/check-and-review-action-dependencies.ts
source	3255	99f7d63cffc0bdb22db5cf451d475d4ef883ae64d64d68c9f19b203d1523070b	src/renderer/src/components/right-sidebar/checks-panel/check-details-model.ts
source	1397	90b7d5508523014eaf7bdf6af22248bbf74e406d51f392e6d3049f77239a5e82	src/renderer/src/components/right-sidebar/checks-panel/check-presentation.tsx
source	14894	e3acebd9d8b9337cc7d54cd5b54fcc5aab7c1b5d713773148882417b4fc56142	src/renderer/src/components/right-sidebar/checks-panel/check-run-details.tsx
source	9159	5284c11c02a1596994056d52b7f8a20314e3b36fd74ffa144684bb97e600b521	src/renderer/src/components/right-sidebar/checks-panel/checks-list.tsx
source	11031	87babbc72422698178818878def48ab75a86f5c66a76df368093cc6517b80699	src/renderer/src/components/right-sidebar/checks-panel/comment-controls.tsx
source	8538	f1370b8c2a16b9e19861393836d01e8cf80fc01b69cb1b5d1973aeaacdacc452	src/renderer/src/components/right-sidebar/checks-panel/comment-group.tsx
source	11099	26a9e9430112db1def323453d8862ff236c30c19a438b77e91389efd1706d404	src/renderer/src/components/right-sidebar/checks-panel/comment-row.tsx
source	15132	2177efcfa930778c5c3df4e0b54d0de705ae719cf54b72c25c2a99f1613b0b2a	src/renderer/src/components/right-sidebar/checks-panel/comments-list.tsx
source	6588	e45acceff6e937537eeb9bc909851a3e138d9a617ccb45c22352dc7f3dab28f5	src/renderer/src/components/right-sidebar/checks-panel/conflict-summary.tsx
source	2778	a195cdb35614c1b2a4a1858c592b95c7bedfd6c3c6133364ea96a3706220a007	src/renderer/src/components/right-sidebar/checks-panel/empty-content-props.ts
source	15755	184a5f41c4d501a8260ef3fed6295ee44c43298225c0d970f3585ee999298be9	src/renderer/src/components/right-sidebar/checks-panel/empty-content.tsx
source	2503	ce60872ad90eb38b5176c18f780fc0ea93685cab2ce80541969514e2dbfb54c3	src/renderer/src/components/right-sidebar/checks-panel/gitlab-review-client.test.ts
